1,0, 3.9232, 0.0557,  1.3356, 2.5319,-0.0029,
1,1, 3.9432, 0.0746,  1.3299, 2.5386,-0.0550,
1,2, 4.0821, 0.1277,  1.4254, 2.5290,-0.1144,
1,3, 4.1258, 0.1938,  1.4308, 2.5013,-0.2348,
1,4, 4.0739, 0.2586,  1.3368, 2.4785,-0.3633,
1,5, 4.2815, 0.3531,  1.4821, 2.4463,-0.5420,
1,6, 4.0918, 0.4257,  1.2414, 2.4247,-0.6799,
1,7, 4.1867, 0.4333,  1.3495, 2.4039,-0.8672,
1,8, 4.2207, 0.4707,  1.3760, 2.3740,-0.9677,
1,9, 4.2469, 0.5143,  1.3837, 2.3489,-1.1043,
2,0, 4.3184, 0.5684,  1.4175, 2.3325,-1.1983,
2,1, 4.2388, 0.6359,  1.2903, 2.3126,-1.2883,
2,2, 4.3499, 0.7351,  1.3312, 2.2836,-1.4655,
2,3, 4.3527, 0.7516,  1.3314, 2.2697,-1.6154,
2,4, 4.2041, 0.8171,  1.1356, 2.2514,-1.7653,
2,5, 4.4752, 0.8610,  1.3732, 2.2410,-1.9205,
2,6, 4.3923, 0.8460,  1.3279, 2.2183,-1.9306,
2,7, 4.3816, 0.8994,  1.2729, 2.2093,-2.1859,
2,8, 4.3821, 0.9884,  1.1886, 2.2051,-2.2771,
2,9, 4.3013, 0.9479,  1.1750, 2.1784,-2.5201,
3,0, 4.3964, 0.9317,  1.2835, 2.1812,-2.5809,
3,1, 4.3139, 0.9881,  1.1645, 2.1613,-2.5631,
3,2, 4.3553, 0.9566,  1.2256, 2.1732,-2.6123,
3,3, 4.4403, 0.9938,  1.2845, 2.1620,-2.6505,
3,4, 4.3831, 0.9512,  1.2763, 2.1556,-2.7589,
3,5, 4.1909, 0.9574,  1.0943, 2.1392,-2.9663,
3,6, 4.4695, 0.9839,  1.3389, 2.1467,-2.9920,
3,7, 4.4397, 0.9666,  1.3229, 2.1502,-2.8520,
3,8, 4.0512, 0.7956,  1.1044, 2.1512,-2.8880,
3,9, 4.2163, 0.7790,  1.2860, 2.1512,-2.8816,
4,0, 4.0937, 0.8034,  1.1480, 2.1424,-2.7455,
4,1, 4.0753, 0.7668,  1.1624, 2.1460,-2.6668,
4,2, 3.9875, 0.7814,  1.0595, 2.1466,-2.7138,
4,3, 4.0077, 0.6979,  1.1597, 2.1501,-2.8724,
4,4, 4.0964, 0.7767,  1.1767, 2.1429,-2.7053,
4,5, 3.8739, 0.6235,  1.0934, 2.1570,-2.6530,
4,6, 3.9350, 0.6583,  1.1195, 2.1573,-2.4621,
4,7, 3.9894, 0.7503,  1.0821, 2.1569,-2.5105,
4,8, 3.7996, 0.4613,  1.1926, 2.1457,-2.4799,
4,9, 3.8655, 0.6515,  1.0601, 2.1539,-2.3963,
5,0, 3.8280, 0.4739,  1.2010, 2.1531,-2.3758,
5,1, 3.6472, 0.4228,  1.0703, 2.1541,-2.4507,
5,2, 3.4038, 0.3020,  0.9500, 2.1517,-2.4000,
5,3, 3.6227, 0.4355,  1.0364, 2.1508,-2.1813,
5,4, 3.6798, 0.4375,  1.0903, 2.1520,-2.2275,
5,5, 3.9761, 0.4816,  1.3313, 2.1632,-2.1273,
5,6, 3.6834, 0.5004,  1.0277, 2.1553,-2.1327,
5,7, 3.6166, 0.3897,  1.0645, 2.1624,-2.1357,
5,8, 3.8269, 0.4960,  1.1706, 2.1603,-2.2747,
5,9, 3.8115, 0.4235,  1.2293, 2.1588,-2.1138,
6,0, 3.7012, 0.4690,  1.0763, 2.1558,-2.1823,
6,1, 3.6404, 0.5987,  0.8914, 2.1503,-2.1477,
6,2, 3.5871, 0.3369,  1.1083, 2.1419,-2.1812,
6,3, 3.5892, 0.4426,  0.9938, 2.1528,-2.2374,
6,4, 3.3367, 0.3200,  0.8614, 2.1553,-2.0851,
6,5, 3.5158, 0.4587,  0.9100, 2.1471,-2.1680,
6,6, 3.5127, 0.3368,  1.0073, 2.1686,-2.1536,
6,7, 3.5489, 0.4254,  0.9790, 2.1445,-1.9818,
6,8, 3.6109, 0.4606,  1.0110, 2.1394,-2.2201,
6,9, 3.7721, 0.6532,  0.9766, 2.1423,-2.2268,
7,0, 3.7880, 0.5814,  1.0703, 2.1363,-1.9435,
7,1, 3.7459, 0.6169,  1.0072, 2.1218,-2.2635,
7,2, 3.8030, 0.6488,  1.0265, 2.1277,-2.1686,
7,3, 3.7541, 0.6231,  1.0094, 2.1216,-2.2770,
7,4, 3.7838, 0.7378,  0.9302, 2.1157,-2.1825,
7,5, 3.6821, 0.7040,  0.8569, 2.1212,-2.0736,
7,6, 3.9795, 0.9153,  0.9681, 2.0961,-1.9203,
7,7, 3.8946, 0.7014,  1.1013, 2.0920,-2.2734,
7,8, 4.0601, 0.8500,  1.1250, 2.0851,-2.1322,
7,9, 4.0607, 0.8552,  1.1388, 2.0668,-2.2782,
8,0, 3.5658, 0.5815,  0.9195, 2.0648,-2.1863,
8,1, 4.1185, 1.0038,  1.0458, 2.0689,-2.3856,
8,2, 3.9066, 0.8518,  0.9957, 2.0592,-2.3177,
8,3, 4.1054, 0.8969,  1.1742, 2.0343,-2.3794,
